Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5+	Completeness	Contamination	Strain heterogeneity
GCA_001825655.1_ASM182565v1	k__Bacteria (UID2565)	2921	149	91	32	115	2	0	0	0	70.51	2.20	0.00
GCA_001825665.1_ASM182566v1	k__Bacteria (UID2565)	2921	143	88	2	140	1	0	0	0	97.73	1.14	0.00
GCA_001825675.1_ASM182567v1	k__Bacteria (UID2565)	2921	143	88	8	132	3	0	0	0	92.05	3.41	0.00
GCA_001828265.1_ASM182826v1	k__Bacteria (UID2565)	2921	142	87	38	104	0	0	0	0	68.55	0.00	0.00
GCA_001828295.1_ASM182829v1	k__Bacteria (UID2565)	2921	149	91	20	125	3	1	0	0	80.77	4.95	16.67
GCA_001828335.1_ASM182833v1	k__Bacteria (UID2565)	2921	142	87	18	124	0	0	0	0	82.76	0.00	0.00
GCA_001828385.1_ASM182838v1	k__Bacteria (UID2565)	2921	143	88	17	125	1	0	0	0	84.09	1.14	0.00
GCA_001828415.1_ASM182841v1	k__Bacteria (UID2565)	2921	143	88	40	103	0	0	0	0	61.93	0.00	0.00
GCA_001828445.1_ASM182844v1	k__Bacteria (UID2565)	2921	143	88	52	90	1	0	0	0	59.86	1.14	0.00
GCA_001828465.1_ASM182846v1	k__Bacteria (UID2565)	2921	143	88	23	118	2	0	0	0	78.65	1.24	0.00
GCA_001828515.1_ASM182851v1	k__Bacteria (UID2565)	2921	143	88	18	123	2	0	0	0	88.95	2.27	0.00
GCA_001828545.1_ASM182854v1	k__Bacteria (UID2565)	2921	143	88	32	109	2	0	0	0	73.06	1.24	100.00
GCA_001828565.1_ASM182856v1	k__Bacteria (UID2565)	2921	143	88	6	136	1	0	0	0	93.18	1.14	0.00
GCA_001828595.1_ASM182859v1	k__Bacteria (UID2565)	2921	143	88	16	123	4	0	0	0	85.49	2.75	25.00
GCA_001828605.1_ASM182860v1	k__Bacteria (UID2565)	2921	143	88	9	134	0	0	0	0	89.77	0.00	0.00
GCA_001828645.1_ASM182864v1	k__Bacteria (UID2565)	2921	149	91	45	102	2	0	0	0	61.69	1.20	50.00
GCA_001828685.1_ASM182868v1	k__Bacteria (UID2565)	2921	149	91	47	101	1	0	0	0	60.08	1.10	0.00
GCA_001830275.1_ASM183027v1	k__Bacteria (UID2565)	2921	143	88	37	106	0	0	0	0	64.20	0.00	0.00
GCA_001830285.1_ASM183028v1	k__Bacteria (UID2565)	2921	149	91	37	111	1	0	0	0	79.45	0.55	0.00
GCA_001830315.1_ASM183031v1	k__Bacteria (UID2565)	2921	149	91	14	132	2	1	0	0	85.16	4.40	0.00
GCA_001831055.1_ASM183105v1	k__Bacteria (UID2982)	88	230	148	70	159	1	0	0	0	67.27	0.04	0.00
GCA_001831095.1_ASM183109v1	k__Bacteria (UID2982)	88	230	148	38	192	0	0	0	0	78.21	0.00	0.00
GCA_001872735.1_ASM187273v1	k__Bacteria (UID2982)	88	230	148	8	222	0	0	0	0	95.27	0.00	0.00
GCA_001885175.1_ASM188517v1	o__Chlamydiales (UID2994)	64	455	185	10	445	0	0	0	0	96.76	0.00	0.00
GCA_001897185.1_ASM189718v1	k__Bacteria (UID2982)	88	230	148	8	221	1	0	0	0	95.95	0.68	0.00
GCA_001897195.1_ASM189719v1	k__Bacteria (UID2982)	88	230	148	5	218	7	0	0	0	96.62	3.76	0.00
GCA_001897225.1_ASM189722v1	k__Bacteria (UID2982)	88	230	148	5	224	1	0	0	0	96.62	0.68	0.00
GCA_001898385.1_ASM189838v1	k__Bacteria (UID2565)	2921	141	86	1	136	4	0	0	0	99.61	3.59	25.00
GCA_001914475.1_ASM191447v1	k__Bacteria (UID2982)	88	230	148	37	190	3	0	0	0	80.97	2.03	0.00
GCA_001914485.1_ASM191448v1	k__Bacteria (UID2982)	88	230	148	34	188	6	2	0	0	80.86	5.74	0.00
GCA_001914875.1_ASM191487v1	k__Bacteria (UID2982)	88	230	148	119	111	0	0	0	0	51.37	0.00	0.00
GCA_001917295.1_ASM191729v1	k__Bacteria (UID2982)	88	229	147	4	225	0	0	0	0	97.28	0.00	0.00
GCA_001917305.1_ASM191730v1	k__Bacteria (UID2982)	88	230	148	9	220	1	0	0	0	93.92	0.68	0.00
GCA_001919485.1_ASM191948v1	k__Bacteria (UID2982)	88	230	148	53	175	2	0	0	0	76.30	1.35	50.00
GCA_001920175.1_ASM192017v1	k__Bacteria (UID2982)	88	230	148	52	173	5	0	0	0	75.16	3.04	20.00
GCA_001940945.1_ASM194094v1	k__Bacteria (UID2982)	88	229	147	36	192	1	0	0	0	88.44	0.68	0.00
GCA_001950615.1_ASM195061v1	k__Bacteria (UID2982)	88	229	148	0	227	2	0	0	0	100.00	1.35	0.00
GCA_001956985.1_ASM195698v1	k__Bacteria (UID2565)	2921	141	86	2	136	3	0	0	0	98.45	3.49	0.00
GCA_001983935.1_ASM198393v1	k__Bacteria (UID2565)	2921	146	90	5	140	1	0	0	0	96.60	1.11	0.00
GCA_001997385.1_ASM199738v1	k__Bacteria (UID2565)	2921	143	88	1	141	1	0	0	0	98.86	1.14	0.00
GCA_001999965.1_ASM199996v1	k__Bacteria (UID2565)	2921	143	88	2	140	1	0	0	0	97.73	1.14	0.00
GCA_002007645.1_ASM200764v1	k__Bacteria (UID2565)	2921	143	88	2	139	1	0	1	0	97.73	4.55	0.00
GCA_002007725.1_ASM200772v1	k__Bacteria (UID2993)	77	301	197	5	296	0	0	0	0	97.46	0.00	0.00
GCA_002009475.1_ASM200947v1	k__Bacteria (UID2565)	2921	149	91	8	138	3	0	0	0	93.34	2.75	0.00
GCA_002049885.1_ASM204988v1	k__Bacteria (UID2565)	2921	143	88	63	80	0	0	0	0	52.84	0.00	0.00
GCA_002050205.1_ASM205020v1	k__Bacteria (UID2565)	2921	143	88	20	116	7	0	0	0	81.08	2.75	28.57
GCA_002050315.1_ASM205031v1	k__Bacteria (UID2565)	2921	149	91	0	145	4	0	0	0	100.00	3.85	0.00
GCA_002050325.1_ASM205032v1	k__Bacteria (UID2565)	2921	149	91	0	147	2	0	0	0	100.00	1.65	0.00
GCA_002084585.1_ASM208458v1	k__Bacteria (UID2565)	2921	143	88	9	133	1	0	0	0	89.77	1.14	0.00
GCA_002088315.1_ASM208831v1	o__Chlamydiales (UID2994)	64	455	185	5	450	0	0	0	0	98.11	0.00	0.00
GCA_002088335.1_ASM208833v1	o__Chlamydiales (UID2994)	64	455	185	3	452	0	0	0	0	98.92	0.00	0.00
GCA_002088355.1_ASM208835v1	o__Chlamydiales (UID2994)	64	455	185	4	451	0	0	0	0	98.38	0.00	0.00
GCA_002117005.1_ASM211700v1	k__Bacteria (UID2565)	2921	143	88	1	141	1	0	0	0	98.86	1.14	0.00
GCA_002161325.1_ASM216132v1	k__Bacteria (UID2982)	88	229	147	3	226	0	0	0	0	97.96	0.00	0.00
GCA_002167265.1_ASM216726v1	k__Bacteria (UID2982)	88	230	148	28	191	11	0	0	0	84.80	5.07	81.82
GCA_002167285.1_ASM216728v1	k__Bacteria (UID2565)	2921	152	93	19	131	2	0	0	0	85.23	1.61	0.00
GCA_002167455.1_ASM216745v1	k__Bacteria (UID2565)	2921	140	85	5	135	0	0	0	0	95.22	0.00	0.00
GCA_002167605.1_ASM216760v1	k__Bacteria (UID2982)	88	230	148	23	199	8	0	0	0	87.80	4.05	62.50
GCA_002167845.1_ASM216784v1	k__Bacteria (UID2565)	2921	143	88	5	131	7	0	0	0	95.39	2.50	28.57
GCA_002168015.1_ASM216801v1	k__Bacteria (UID2982)	88	230	148	24	201	4	1	0	0	86.49	3.04	57.14
GCA_002168105.1_ASM216810v1	k__Bacteria (UID2565)	2921	143	88	12	120	11	0	0	0	91.99	6.45	90.91
GCA_002168145.1_ASM216814v1	k__Bacteria (UID2982)	88	229	147	20	195	14	0	0	0	93.58	3.51	85.71
GCA_002168195.1_ASM216819v1	k__Bacteria (UID2565)	2921	142	87	5	132	5	0	0	0	95.33	5.75	60.00
GCA_002168315.1_ASM216831v1	k__Bacteria (UID2565)	2921	140	85	70	70	0	0	0	0	50.05	0.00	0.00
GCA_002169045.1_ASM216904v1	k__Bacteria (UID2565)	2921	143	88	82	60	1	0	0	0	54.99	1.14	100.00
GCA_002169835.1_ASM216983v1	k__Bacteria (UID2565)	2921	152	93	66	84	2	0	0	0	60.82	2.15	0.00
GCA_002169945.1_ASM216994v1	k__Bacteria (UID2565)	2921	143	88	33	108	2	0	0	0	65.34	1.14	100.00
GCA_002170085.1_ASM217008v1	k__Bacteria (UID2982)	88	229	147	57	172	0	0	0	0	68.23	0.00	0.00
GCA_002170435.1_ASM217043v1	k__Bacteria (UID2982)	88	229	147	46	178	3	2	0	0	80.56	2.72	88.89
GCA_002170475.1_ASM217047v1	k__Bacteria (UID2982)	88	230	148	34	178	18	0	0	0	81.08	8.31	61.11
GCA_002170545.1_ASM217054v1	k__Bacteria (UID2982)	88	230	148	47	178	5	0	0	0	76.07	2.16	40.00
GCA_002171115.1_ASM217111v1	k__Bacteria (UID2565)	2921	142	87	35	91	16	0	0	0	67.75	2.16	100.00
GCA_002171655.1_ASM217165v1	k__Bacteria (UID2565)	2921	143	88	59	82	2	0	0	0	80.62	1.70	50.00
GCA_002171765.1_ASM217176v1	k__Bacteria (UID2982)	88	230	148	31	191	8	0	0	0	84.08	3.04	37.50
GCA_002172625.1_ASM217262v1	k__Bacteria (UID2982)	88	229	147	43	184	2	0	0	0	79.03	0.82	0.00
GCA_002192565.1_ASM219256v1	o__Chlamydiales (UID2994)	64	455	185	3	452	0	0	0	0	98.92	0.00	0.00
GCA_002192615.1_ASM219261v1	o__Chlamydiales (UID2994)	64	455	185	3	452	0	0	0	0	98.92	0.00	0.00
GCA_002192635.1_ASM219263v1	o__Chlamydiales (UID2994)	64	455	185	3	452	0	0	0	0	98.92	0.00	0.00
GCA_002197845.1_ASM219784v1	k__Bacteria (UID2565)	2921	143	88	6	130	7	0	0	0	93.18	7.10	14.29
GCA_002201495.1_ASM220149v1	k__Bacteria (UID2982)	88	229	147	3	226	0	0	0	0	97.96	0.00	0.00
GCA_002205755.1_ASM220575v1	k__Bacteria (UID2993)	77	301	197	2	299	0	0	0	0	98.98	0.00	0.00
GCA_002239625.1_ASM223962v1	k__Bacteria (UID2565)	2921	143	88	1	141	1	0	0	0	98.86	1.14	0.00
GCA_002251265.1_ASM225126v1	k__Bacteria (UID2565)	2921	140	85	4	135	1	0	0	0	96.40	1.18	0.00
GCA_002277955.1_ASM227795v1	k__Bacteria (UID2565)	2921	142	87	3	139	0	0	0	0	96.55	0.00	0.00
GCA_002279765.1_ASM227976v1	k__Bacteria (UID2982)	88	229	147	14	198	17	0	0	0	93.43	8.16	76.47
GCA_002288405.1_ASM228840v1	k__Bacteria (UID2982)	88	227	146	55	157	15	0	0	0	84.59	3.28	6.67
GCA_002288415.1_ASM228841v1	k__Bacteria (UID2982)	88	229	147	9	220	0	0	0	0	94.56	0.00	0.00
GCA_002288445.1_ASM228844v1	k__Bacteria (UID2982)	88	229	147	100	128	1	0	0	0	58.80	0.68	100.00
GCA_002288455.1_ASM228845v1	k__Bacteria (UID2982)	88	227	146	39	187	1	0	0	0	79.45	0.68	0.00
GCA_002289565.1_ASM228956v1	k__Bacteria (UID2565)	2921	140	85	1	139	0	0	0	0	99.93	0.00	0.00
GCA_002290545.1_ASM229054v1	k__Bacteria (UID2982)	88	229	147	11	217	1	0	0	0	98.92	0.68	0.00
GCA_002290555.1_ASM229055v1	k__Bacteria (UID2982)	88	230	148	36	190	4	0	0	0	81.08	0.16	0.00
GCA_002290585.1_ASM229058v1	k__Bacteria (UID2982)	88	230	148	25	197	8	0	0	0	84.23	5.07	0.00
GCA_002290595.1_ASM229059v1	k__Bacteria (UID2982)	88	230	148	91	137	2	0	0	0	59.28	1.35	0.00
GCA_002291645.1_ASM229164v1	k__Bacteria (UID2982)	88	229	147	29	197	3	0	0	0	87.37	1.36	66.67
GCA_002291675.1_ASM229167v1	k__Bacteria (UID2982)	88	229	147	9	219	1	0	0	0	97.12	0.68	0.00
GCA_002292185.1_ASM229218v1	k__Bacteria (UID2982)	88	229	147	46	182	1	0	0	0	82.67	0.68	0.00
GCA_002292345.1_ASM229234v1	k__Bacteria (UID2982)	88	230	148	16	214	0	0	0	0	92.07	0.00	0.00
GCA_002292895.1_ASM229289v1	k__Bacteria (UID2565)	2921	143	88	17	126	0	0	0	0	81.25	0.00	0.00
GCA_002293065.1_ASM229306v1	k__Bacteria (UID2982)	88	230	148	28	199	3	0	0	0	84.89	1.69	0.00
GCA_002293125.1_ASM229312v1	k__Bacteria (UID2982)	88	230	148	43	185	2	0	0	0	88.58	1.01	50.00
GCA_002293145.1_ASM229314v1	k__Bacteria (UID2982)	88	229	147	14	215	0	0	0	0	98.80	0.00	0.00
GCA_002295795.1_ASM229579v1	k__Bacteria (UID2565)	2921	143	88	34	109	0	0	0	0	93.04	0.00	0.00
GCA_002295885.1_ASM229588v1	k__Bacteria (UID2565)	2921	143	88	5	137	1	0	0	0	96.02	1.14	0.00
GCA_002297475.1_ASM229747v1	k__Bacteria (UID2565)	2921	140	85	9	131	0	0	0	0	96.97	0.00	0.00
GCA_002297775.1_ASM229777v1	k__Bacteria (UID2982)	88	230	148	31	195	4	0	0	0	83.56	2.06	0.00
GCA_002298105.1_ASM229810v1	k__Bacteria (UID2982)	88	230	148	5	213	10	2	0	0	98.14	8.11	0.00
GCA_002298145.1_ASM229814v1	k__Bacteria (UID2982)	88	230	148	12	217	1	0	0	0	92.57	0.68	0.00
GCA_002298665.1_ASM229866v1	k__Bacteria (UID2982)	88	230	148	24	203	3	0	0	0	85.11	1.38	0.00
GCA_002298785.1_ASM229878v1	k__Bacteria (UID2982)	88	230	148	11	207	11	1	0	0	94.55	7.57	0.00
GCA_002299785.1_ASM229978v1	k__Bacteria (UID2982)	88	230	148	77	152	1	0	0	0	73.40	0.68	0.00
GCA_002303765.1_ASM230376v1	k__Bacteria (UID2565)	2921	141	86	18	122	1	0	0	0	88.06	1.16	0.00
GCA_002303775.1_ASM230377v1	k__Bacteria (UID2982)	88	230	148	24	206	0	0	0	0	88.51	0.00	0.00
GCA_002304315.1_ASM230431v1	k__Bacteria (UID203)	5449	104	58	61	43	0	0	0	0	57.93	0.00	0.00
GCA_002304345.1_ASM230434v1	k__Bacteria (UID2982)	88	230	148	13	213	3	1	0	0	91.89	3.38	0.00
GCA_002304425.1_ASM230442v1	k__Bacteria (UID2982)	88	230	148	70	159	1	0	0	0	65.54	0.68	100.00
GCA_002304435.1_ASM230443v1	k__Bacteria (UID2982)	88	227	146	78	149	0	0	0	0	69.75	0.00	0.00
GCA_002304445.1_ASM230444v1	k__Bacteria (UID2982)	88	227	146	10	216	1	0	0	0	96.49	0.68	0.00
GCA_002304915.1_ASM230491v1	k__Bacteria (UID2982)	88	230	148	35	191	4	0	0	0	83.61	2.06	25.00
GCA_002305615.1_ASM230561v1	k__Bacteria (UID2982)	88	230	148	85	144	1	0	0	0	62.56	0.68	0.00
GCA_002305655.1_ASM230565v1	k__Bacteria (UID2982)	88	230	148	25	201	4	0	0	0	84.46	2.06	0.00
GCA_002306615.1_ASM230661v1	k__Bacteria (UID2565)	2921	142	87	15	126	1	0	0	0	90.72	0.57	100.00
GCA_002306635.1_ASM230663v1	k__Bacteria (UID2982)	88	230	148	35	186	9	0	0	0	89.86	4.12	22.22
GCA_002306715.1_ASM230671v1	k__Bacteria (UID2982)	88	230	148	14	216	0	0	0	0	93.78	0.00	0.00
GCA_002306945.1_ASM230694v1	k__Bacteria (UID2982)	88	230	148	45	182	3	0	0	0	83.35	2.03	0.00
GCA_002306985.1_ASM230698v1	k__Bacteria (UID2982)	88	230	148	29	194	7	0	0	0	87.40	4.05	0.00
GCA_002307065.1_ASM230706v1	k__Bacteria (UID2982)	88	229	147	19	207	3	0	0	0	96.74	2.04	0.00
GCA_002308035.1_ASM230803v1	k__Bacteria (UID2565)	2921	142	87	25	115	2	0	0	0	73.97	1.22	50.00
GCA_002308055.1_ASM230805v1	k__Bacteria (UID2565)	2921	142	87	12	124	6	0	0	0	88.15	2.11	0.00
GCA_002308515.1_ASM230851v1	k__Bacteria (UID2982)	88	230	148	67	161	2	0	0	0	67.47	1.35	0.00
GCA_002308715.1_ASM230871v1	k__Bacteria (UID2982)	88	230	148	36	189	5	0	0	0	86.31	2.25	0.00
GCA_002308735.1_ASM230873v1	k__Bacteria (UID2982)	88	230	148	26	193	11	0	0	0	87.14	2.98	9.09
GCA_002309585.1_ASM230958v1	k__Bacteria (UID2982)	88	230	148	34	185	11	0	0	0	85.50	4.35	0.00
GCA_002309765.1_ASM230976v1	k__Bacteria (UID2982)	88	230	148	15	212	3	0	0	0	90.54	1.38	0.00
GCA_002309885.1_ASM230988v1	k__Bacteria (UID2982)	88	230	148	36	194	0	0	0	0	78.21	0.00	0.00
GCA_002310495.1_ASM231049v1	k__Bacteria (UID2982)	88	227	146	1	225	1	0	0	0	99.32	0.68	0.00
GCA_002311345.1_ASM231134v1	k__Bacteria (UID2565)	2921	152	93	13	139	0	0	0	0	94.52	0.00	0.00
GCA_002311745.1_ASM231174v1	k__Bacteria (UID2565)	2921	143	88	34	109	0	0	0	0	79.49	0.00	0.00
GCA_002311925.1_ASM231192v1	k__Bacteria (UID2565)	2921	152	93	38	113	1	0	0	0	74.67	1.08	0.00
GCA_002313355.1_ASM231335v1	k__Bacteria (UID2982)	88	230	148	16	214	0	0	0	0	90.54	0.00	0.00
GCA_002313475.1_ASM231347v1	k__Bacteria (UID2982)	88	230	148	29	199	2	0	0	0	84.01	0.71	0.00
GCA_002313555.1_ASM231355v1	k__Bacteria (UID2982)	88	230	148	54	174	2	0	0	0	69.26	1.01	0.00
GCA_002313595.1_ASM231359v1	k__Bacteria (UID2982)	88	230	148	35	195	0	0	0	0	81.90	0.00	0.00
GCA_002313665.1_ASM231366v1	k__Bacteria (UID2982)	88	229	147	13	215	1	0	0	0	94.78	0.14	0.00
GCA_002314455.1_ASM231445v1	k__Bacteria (UID2982)	88	230	148	16	212	2	0	0	0	91.18	1.35	0.00
GCA_002314605.1_ASM231460v1	k__Bacteria (UID2982)	88	230	148	45	179	6	0	0	0	87.50	3.72	16.67
GCA_002315455.1_ASM231545v1	k__Bacteria (UID2982)	88	230	148	38	181	11	0	0	0	83.83	6.08	9.09
GCA_002315855.1_ASM231585v1	k__Bacteria (UID2982)	88	230	148	18	210	2	0	0	0	90.25	1.35	0.00
GCA_002315875.1_ASM231587v1	k__Bacteria (UID2982)	88	230	148	70	157	3	0	0	0	70.58	1.39	0.00
GCA_002315885.1_ASM231588v1	k__Bacteria (UID2982)	88	230	148	28	198	4	0	0	0	84.38	2.06	0.00
GCA_002316185.1_ASM231618v1	k__Bacteria (UID2982)	88	230	148	52	175	3	0	0	0	72.69	2.03	66.67
GCA_002317575.1_ASM231757v1	k__Bacteria (UID2982)	88	230	148	52	176	2	0	0	0	76.95	0.71	0.00
GCA_002320435.1_ASM232043v1	k__Bacteria (UID2565)	2921	140	85	14	125	1	0	0	0	94.30	0.59	0.00
GCA_002320715.1_ASM232071v1	k__Bacteria (UID2565)	2921	143	88	17	124	2	0	0	0	86.76	1.70	0.00
GCA_002320775.1_ASM232077v1	k__Bacteria (UID2565)	2921	152	93	12	136	4	0	0	0	93.28	3.23	25.00
GCA_002321305.1_ASM232130v1	k__Bacteria (UID2982)	88	230	148	31	196	2	1	0	0	82.07	2.06	0.00
GCA_002321455.1_ASM232145v1	k__Bacteria (UID2982)	88	230	148	93	136	1	0	0	0	59.83	0.68	100.00
GCA_002322915.1_ASM232291v1	k__Bacteria (UID2982)	88	230	148	9	221	0	0	0	0	94.59	0.00	0.00
GCA_002323585.1_ASM232358v1	k__Bacteria (UID2982)	88	230	148	27	202	1	0	0	0	85.88	0.34	100.00
GCA_002323615.1_ASM232361v1	k__Bacteria (UID2982)	88	229	147	4	225	0	0	0	0	97.28	0.00	0.00
GCA_002323855.1_ASM232385v1	k__Bacteria (UID2982)	88	229	147	10	207	12	0	0	0	95.58	6.49	0.00
GCA_002323895.1_ASM232389v1	k__Bacteria (UID2982)	88	229	147	10	217	2	0	0	0	95.83	1.36	0.00
GCA_002323955.1_ASM232395v1	k__Bacteria (UID2982)	88	230	148	11	219	0	0	0	0	95.75	0.00	0.00
GCA_002323995.1_ASM232399v1	k__Bacteria (UID2982)	88	229	147	11	217	1	0	0	0	96.40	0.68	0.00
GCA_002327785.1_ASM232778v1	k__Bacteria (UID2565)	2921	152	93	11	127	10	4	0	0	89.25	5.38	4.55
GCA_002331825.1_ASM233182v1	k__Bacteria (UID2565)	2921	141	86	45	93	3	0	0	0	62.75	2.33	0.00
GCA_002334885.1_ASM233488v1	k__Bacteria (UID2982)	88	229	147	45	184	0	0	0	0	80.07	0.00	0.00
GCA_002336265.1_ASM233626v1	k__Bacteria (UID2982)	88	230	148	19	210	1	0	0	0	90.37	0.34	0.00
GCA_002336445.1_ASM233644v1	k__Bacteria (UID2982)	88	229	147	37	191	1	0	0	0	82.81	0.68	100.00
GCA_002336535.1_ASM233653v1	k__Bacteria (UID2982)	88	229	147	29	196	4	0	0	0	84.27	1.08	100.00
GCA_002336545.1_ASM233654v1	k__Bacteria (UID2982)	88	230	148	90	140	0	0	0	0	72.47	0.00	0.00
GCA_002336705.1_ASM233670v1	k__Bacteria (UID2565)	2921	143	88	32	109	2	0	0	0	80.79	1.20	100.00
GCA_002336895.1_ASM233689v1	k__Bacteria (UID2982)	88	229	147	4	221	3	0	1	0	97.28	2.72	22.22
GCA_002337215.1_ASM233721v1	k__Bacteria (UID2565)	2921	143	88	43	100	0	0	0	0	79.64	0.00	0.00
GCA_002337265.1_ASM233726v1	k__Bacteria (UID2565)	2921	143	88	66	77	0	0	0	0	59.66	0.00	0.00
GCA_002337545.1_ASM233754v1	k__Bacteria (UID2565)	2921	143	88	17	126	0	0	0	0	88.48	0.00	0.00
GCA_002337565.1_ASM233756v1	k__Bacteria (UID2565)	2921	140	85	3	135	2	0	0	0	98.17	2.35	0.00
GCA_002338345.1_ASM233834v1	k__Bacteria (UID2982)	88	230	148	92	138	0	0	0	0	54.31	0.00	0.00
GCA_002338405.1_ASM233840v1	k__Bacteria (UID2982)	88	230	148	43	186	1	0	0	0	76.82	0.03	0.00
GCA_002338715.1_ASM233871v1	k__Bacteria (UID2565)	2921	143	88	12	128	3	0	0	0	91.40	3.41	0.00
GCA_002338895.1_ASM233889v1	k__Bacteria (UID2982)	88	230	148	38	187	5	0	0	0	83.24	3.38	0.00
GCA_002339595.1_ASM233959v1	k__Bacteria (UID2565)	2921	140	85	28	111	1	0	0	0	85.74	0.07	100.00
GCA_002340265.1_ASM234026v1	k__Bacteria (UID2982)	88	230	148	30	193	7	0	0	0	87.18	2.39	0.00
GCA_002341135.1_ASM234113v1	k__Bacteria (UID2982)	88	230	148	11	218	1	0	0	0	95.23	0.34	100.00
GCA_002341405.1_ASM234140v1	k__Bacteria (UID2565)	2921	143	88	23	120	0	0	0	0	77.27	0.00	0.00
GCA_002341435.1_ASM234143v1	k__Bacteria (UID2565)	2921	146	90	0	145	1	0	0	0	100.00	1.11	0.00
GCA_002342345.1_ASM234234v1	k__Bacteria (UID2982)	88	230	148	60	169	1	0	0	0	67.34	0.68	100.00
GCA_002343065.1_ASM234306v1	k__Bacteria (UID2982)	88	227	146	9	212	6	0	0	0	94.48	4.11	0.00
GCA_002343075.1_ASM234307v1	k__Bacteria (UID2565)	2921	143	88	14	127	1	1	0	0	92.18	3.41	0.00
GCA_002343325.1_ASM234332v1	k__Bacteria (UID2565)	2921	143	88	42	100	1	0	0	0	81.72	1.14	0.00
GCA_002343505.1_ASM234350v1	k__Bacteria (UID2982)	88	229	147	17	209	3	0	0	0	90.48	2.04	0.00
GCA_002343715.1_ASM234371v1	k__Bacteria (UID2565)	2921	143	88	23	120	0	0	0	0	82.05	0.00	0.00
GCA_002343805.1_ASM234380v1	k__Bacteria (UID203)	5449	104	58	16	73	10	5	0	0	90.67	6.27	0.00
GCA_002343845.1_ASM234384v1	k__Bacteria (UID2565)	2921	143	88	68	75	0	0	0	0	66.32	0.00	0.00
GCA_002344205.1_ASM234420v1	k__Bacteria (UID2982)	88	227	146	19	207	1	0	0	0	91.20	0.68	0.00
GCA_002344215.1_ASM234421v1	k__Bacteria (UID2982)	88	229	147	3	216	9	1	0	0	99.24	4.42	25.00
GCA_002344525.1_ASM234452v1	k__Bacteria (UID2982)	88	229	147	9	218	2	0	0	0	96.60	1.36	0.00
GCA_002344865.1_ASM234486v1	k__Bacteria (UID2982)	88	229	147	29	200	0	0	0	0	83.56	0.00	0.00
GCA_002346355.1_ASM234635v1	k__Bacteria (UID2982)	88	230	148	69	161	0	0	0	0	65.13	0.00	0.00
GCA_002346535.1_ASM234653v1	k__Bacteria (UID2982)	88	230	148	6	222	2	0	0	0	98.36	1.35	0.00
GCA_002346585.1_ASM234658v1	k__Bacteria (UID203)	5449	104	58	66	38	0	0	0	0	55.17	0.00	0.00
GCA_002346685.1_ASM234668v1	k__Bacteria (UID2982)	88	230	148	20	208	2	0	0	0	88.43	0.81	0.00
GCA_002346835.1_ASM234683v1	k__Bacteria (UID2982)	88	230	148	53	176	1	0	0	0	71.96	0.14	0.00
GCA_002347125.1_ASM234712v1	k__Bacteria (UID2565)	2921	143	88	14	125	4	0	0	0	87.29	4.55	25.00
GCA_002347655.1_ASM234765v1	k__Bacteria (UID2982)	88	230	148	13	212	5	0	0	0	93.41	2.06	0.00
GCA_002348315.1_ASM234831v1	k__Bacteria (UID2565)	2921	140	85	6	133	1	0	0	0	95.87	0.11	0.00
GCA_002348345.1_ASM234834v1	k__Bacteria (UID2982)	88	230	148	29	199	1	0	1	0	86.61	2.70	0.00
GCA_002348685.1_ASM234868v1	k__Bacteria (UID2982)	88	230	148	54	172	4	0	0	0	74.25	1.18	50.00
GCA_002350535.1_ASM235053v1	k__Bacteria (UID2982)	88	230	148	74	155	1	0	0	0	64.22	0.68	0.00
GCA_002351765.1_ASM235176v1	k__Bacteria (UID2982)	88	230	148	71	155	4	0	0	0	70.94	2.36	0.00
GCA_002358905.1_ASM235890v1	k__Bacteria (UID2982)	88	229	147	28	200	1	0	0	0	87.58	0.68	0.00
GCA_002359185.1_ASM235918v1	k__Bacteria (UID2565)	2921	146	90	5	141	0	0	0	0	95.56	0.00	0.00
GCA_002359675.1_ASM235967v1	k__Bacteria (UID2982)	88	230	148	50	177	3	0	0	0	74.98	1.69	0.00
GCA_002359745.1_ASM235974v1	k__Bacteria (UID2982)	88	230	148	32	198	0	0	0	0	83.71	0.00	0.00
GCA_002362435.1_ASM236243v1	k__Bacteria (UID2982)	88	229	147	11	217	1	0	0	0	95.87	0.68	0.00
GCA_002363035.1_ASM236303v1	k__Bacteria (UID2982)	88	230	148	47	178	5	0	0	0	72.44	3.38	80.00
GCA_002363575.1_ASM236357v1	k__Bacteria (UID2982)	88	230	148	62	164	4	0	0	0	74.13	1.72	25.00
GCA_002364005.1_ASM236400v1	k__Bacteria (UID2565)	2921	143	88	8	134	1	0	0	0	91.48	1.14	100.00
GCA_002364485.1_ASM236448v1	k__Bacteria (UID2565)	2921	143	88	4	138	1	0	0	0	97.35	1.14	0.00
GCA_002364555.1_ASM236455v1	k__Bacteria (UID2565)	2921	143	88	9	133	1	0	0	0	96.73	0.57	0.00
GCA_002364575.1_ASM236457v1	k__Bacteria (UID2982)	88	229	147	11	216	2	0	0	0	96.39	1.36	0.00
GCA_002364975.1_ASM236497v1	k__Bacteria (UID2982)	88	230	148	22	206	2	0	0	0	90.62	1.35	0.00
GCA_002364985.1_ASM236498v1	k__Bacteria (UID2982)	88	230	148	52	178	0	0	0	0	83.02	0.00	0.00
